video_id,rally_id,event_rank,event_frame_original,prev_event_frame_original,next_event_frame_original,window_start_original,window_end_original,event_offset_frames,frame_count,window_strategy,clip_id,reference_frame_count,frame_count_abs_error
41,55,32,54908,54884,54939,54896,54924,12,29,midpoint,41_2_21_32,63,34
41,55,33,54939,54908,54970,54924,54954,15,31,midpoint,41_2_21_33,69,38
41,55,34,54970,54939,55011,54954,54990,16,37,midpoint,41_2_21_34,79,42
41,55,35,55011,54970,55033,54990,55022,21,33,midpoint,41_2_21_35,70,37
41,55,36,55033,55011,55065,55022,55049,11,28,midpoint,41_2_21_36,61,33
41,55,37,55065,55033,55096,55049,55080,16,32,midpoint,41_2_21_37,70,38
41,55,38,55096,55065,55135,55080,55116,16,37,midpoint,41_2_21_38,77,40
41,55,39,55135,55096,55156,55116,55146,19,31,midpoint,41_2_21_39,67,36
41,55,40,55156,55135,55185,55146,55170,10,25,midpoint,41_2_21_40,58,33
41,55,41,55185,55156,55219,55170,55202,15,33,midpoint,41_2_21_41,70,37
41,55,42,55219,55185,55257,55202,55238,17,37,midpoint,41_2_21_42,79,42
41,55,43,55257,55219,55294,55238,55276,19,39,midpoint,41_2_21_43,82,43
41,55,44,55294,55257,55309,55276,55302,18,27,midpoint,41_2_21_44,59,32
41,55,45,55309,55294,55342,55302,55326,7,25,midpoint,41_2_21_45,55,30
41,55,46,55342,55309,55384,55326,55363,16,38,midpoint,41_2_21_46,82,44
41,55,47,55384,55342,,55363,55470,21,108,midpoint,41_2_21_47,58,50
41,57,1,57999,,58018,57690,58008,309,319,midpoint,41_2_22_1,41,278
41,57,2,58018,57999,58045,58008,58032,10,25,midpoint,41_2_22_2,53,28
41,57,3,58045,58018,58073,58032,58059,13,28,midpoint,41_2_22_3,63,35
41,57,4,58073,58045,58088,58059,58080,14,22,midpoint,41_2_22_4,51,29
41,57,5,58088,58073,58110,58080,58099,8,20,midpoint,41_2_22_5,45,25
41,57,6,58110,58088,58137,58099,58124,11,26,midpoint,41_2_22_6,57,31
41,57,7,58137,58110,58168,58124,58152,13,29,midpoint,41_2_22_7,65,36
41,57,8,58168,58137,,58152,58350,16,199,midpoint,41_2_22_8,46,153
41,58,1,58659,,58680,58620,58670,39,51,midpoint,41_2_23_1,43,8
41,58,2,58680,58659,58718,58670,58699,10,30,midpoint,41_2_23_2,67,37
41,58,3,58718,58680,58730,58699,58724,19,26,midpoint,41_2_23_3,57,31
41,58,4,58730,58718,,58724,58830,6,107,midpoint,41_2_23_4,27,80
41,59,1,59358,,59378,59340,59368,18,29,midpoint,41_2_24_1,43,14
41,59,2,59378,59358,59390,59368,59384,10,17,midpoint,41_2_24_2,39,22
41,59,3,59390,59378,59400,59384,59395,6,12,midpoint,41_2_24_3,30,18
41,59,4,59400,59390,59420,59395,59410,5,16,midpoint,41_2_24_4,38,22
41,59,5,59420,59400,59444,59410,59432,10,23,midpoint,41_2_24_5,51,28
41,59,6,59444,59420,59456,59432,59450,12,19,midpoint,41_2_24_6,44,25
41,59,7,59456,59444,59485,59450,59470,6,21,midpoint,41_2_24_7,49,28
41,59,8,59485,59456,59528,59470,59506,15,37,midpoint,41_2_24_8,80,43
41,59,9,59528,59485,,59506,59610,22,105,midpoint,41_2_24_9,58,47
41,60,1,60134,,60156,59940,60145,194,206,midpoint,41_2_25_1,45,161
41,60,2,60156,60134,60179,60145,60168,11,24,midpoint,41_2_25_2,53,29
41,60,3,60179,60156,60206,60168,60192,11,25,midpoint,41_2_25_3,58,33
41,60,4,60206,60179,60240,60192,60223,14,32,midpoint,41_2_25_4,69,37
41,60,5,60240,60206,60277,60223,60258,17,36,midpoint,41_2_25_5,78,42
41,60,6,60277,60240,60290,60258,60284,19,27,midpoint,41_2_25_6,57,30
41,60,7,60290,60277,60313,60284,60302,6,19,midpoint,41_2_25_7,43,24
41,60,8,60313,60290,60335,60302,60324,11,23,midpoint,41_2_25_8,53,30
41,60,9,60335,60313,60363,60324,60349,11,26,midpoint,41_2_25_9,57,31
41,60,10,60363,60335,60393,60349,60378,14,30,midpoint,41_2_25_10,66,36
41,60,11,60393,60363,60418,60378,60406,15,29,midpoint,41_2_25_11,62,33
41,60,12,60418,60393,60444,60406,60431,12,26,midpoint,41_2_25_12,58,32
41,60,13,60444,60418,60469,60431,60456,13,26,midpoint,41_2_25_13,58,32
41,60,14,60469,60444,60495,60456,60482,13,27,midpoint,41_2_25_14,58,31
41,60,15,60495,60469,60559,60482,60527,13,46,midpoint,41_2_25_15,78,32
41,60,16,60559,60495,60585,60527,60572,32,46,midpoint,41_2_25_16,78,32
41,60,17,60585,60559,60618,60572,60602,13,31,midpoint,41_2_25_17,66,35
41,60,18,60618,60585,60644,60602,60631,16,30,midpoint,41_2_25_18,66,36
41,60,19,60644,60618,60707,60631,60676,13,46,midpoint,41_2_25_19,78,32
41,60,20,60707,60644,60725,60676,60716,31,41,midpoint,41_2_25_20,71,30
41,60,21,60725,60707,60747,60716,60736,9,21,midpoint,41_2_25_21,48,27
41,60,22,60747,60725,60768,60736,60758,11,23,midpoint,41_2_25_22,51,28
41,60,23,60768,60747,60801,60758,60784,10,27,midpoint,41_2_25_23,61,34
41,60,24,60801,60768,60826,60784,60814,17,31,midpoint,41_2_25_24,65,34
41,60,25,60826,60801,60866,60814,60846,12,33,midpoint,41_2_25_25,73,40
41,60,26,60866,60826,,60846,60990,20,145,midpoint,41_2_25_26,55,90
41,61,1,61716,,61739,61590,61728,126,139,midpoint,41_2_26_1,45,94
41,61,2,61739,61716,61773,61728,61756,11,29,midpoint,41_2_26_2,64,35
41,61,3,61773,61739,61791,61756,61782,17,27,midpoint,41_2_26_3,60,33
41,61,4,61791,61773,61815,61782,61803,9,22,midpoint,41_2_26_4,49,27
41,61,5,61815,61791,61834,61803,61824,12,22,midpoint,41_2_26_5,50,28
41,61,6,61834,61815,61862,61824,61848,10,25,midpoint,41_2_26_6,55,30
41,61,7,61862,61834,61880,61848,61871,14,24,midpoint,41_2_26_7,54,30
41,61,8,61880,61862,61909,61871,61894,9,24,midpoint,41_2_26_8,55,31
41,61,9,61909,61880,61938,61894,61924,15,31,midpoint,41_2_26_9,66,35
41,61,10,61938,61909,61974,61924,61956,14,33,midpoint,41_2_26_10,73,40
41,61,11,61974,61938,61997,61956,61986,18,31,midpoint,41_2_26_11,67,36
41,61,12,61997,61974,62024,61986,62010,11,25,midpoint,41_2_26_12,58,33
41,61,13,62024,61997,62055,62010,62040,14,31,midpoint,41_2_26_13,66,35
41,61,14,62055,62024,62085,62040,62070,15,31,midpoint,41_2_26_14,69,38
41,61,15,62085,62055,62131,62070,62108,15,39,midpoint,41_2_26_15,82,43
41,61,16,62131,62085,62158,62108,62144,23,37,midpoint,41_2_26_16,79,42
41,61,17,62158,62131,,62144,62250,14,107,midpoint,41_2_26_17,42,65
41,62,1,64356,,64376,64050,64366,306,317,midpoint,41_2_27_1,42,275
41,62,2,64376,64356,64401,64366,64388,10,23,midpoint,41_2_27_2,52,29
41,62,3,64401,64376,64444,64388,64422,13,35,midpoint,41_2_27_3,75,40
41,62,4,64444,64401,64461,64422,64452,22,31,midpoint,41_2_27_4,67,36
41,62,5,64461,64444,64488,64452,64474,9,23,midpoint,41_2_27_5,51,28
41,62,6,64488,64461,64517,64474,64502,14,29,midpoint,41_2_27_6,63,34
41,62,7,64517,64488,64558,64502,64538,15,37,midpoint,41_2_27_7,77,40
41,62,8,64558,64517,64593,64538,64576,20,39,midpoint,41_2_27_8,84,45
41,62,9,64593,64558,64617,64576,64605,17,30,midpoint,41_2_27_9,67,37
41,62,10,64617,64593,64643,64605,64630,12,26,midpoint,41_2_27_10,58,32
41,62,11,64643,64617,64671,64630,64657,13,28,midpoint,41_2_27_11,61,33
41,62,12,64671,64643,64708,64657,64690,14,34,midpoint,41_2_27_12,73,39
41,62,13,64708,64671,,64690,64860,18,171,midpoint,41_2_27_13,52,119
41,64,1,65310,,65333,65250,65322,60,73,midpoint,41_2_28_1,45,28
41,64,2,65333,65310,65369,65322,65351,11,30,midpoint,41_2_28_2,67,37
41,64,3,65369,65333,65394,65351,65382,18,32,midpoint,41_2_28_3,69,37
41,64,4,65394,65369,65428,65382,65411,12,30,midpoint,41_2_28_4,66,36
41,64,5,65428,65394,65446,65411,65437,17,27,midpoint,41_2_28_5,59,32
41,64,6,65446,65428,65470,65437,65458,9,22,midpoint,41_2_28_6,49,27
41,64,7,65470,65446,65491,65458,65480,12,23,midpoint,41_2_28_7,52,29
41,64,8,65491,65470,65522,65480,65506,11,27,midpoint,41_2_28_8,60,33
41,64,9,65522,65491,65539,65506,65530,16,25,midpoint,41_2_28_9,55,30
41,64,10,65539,65522,65572,65530,65556,9,27,midpoint,41_2_28_10,58,31
41,64,11,65572,65539,65613,65556,65592,16,37,midpoint,41_2_28_11,81,44
41,64,12,65613,65572,,65592,65730,21,139,midpoint,41_2_28_12,57,82
41,65,1,66202,,66235,66180,66218,22,39,midpoint,41_2_29_2,66,27
41,65,2,66235,66202,66261,66218,66248,17,31,midpoint,41_2_29_3,66,35
41,65,3,66261,66235,66290,66248,66276,13,29,midpoint,41_2_29_4,63,34
41,65,4,66290,66261,66321,66276,66306,14,31,midpoint,41_2_29_5,67,36
41,65,5,66321,66290,66345,66306,66333,15,28,midpoint,41_2_29_6,63,35
41,65,6,66345,66321,66373,66333,66359,12,27,midpoint,41_2_29_7,59,32
41,65,7,66373,66345,66392,66359,66382,14,24,midpoint,41_2_29_8,55,31
41,65,8,66392,66373,66414,66382,66403,10,22,midpoint,41_2_29_9,49,27
41,65,9,66414,66392,66453,66403,66434,11,32,midpoint,41_2_29_10,69,37
41,65,10,66453,66414,66476,66434,66464,19,31,midpoint,41_2_29_11,69,38
41,65,11,66476,66453,,66464,66720,12,257,midpoint,41_2_29_12,38,219
41,66,1,67208,,67231,67200,67220,8,21,midpoint,41_2_30_2,63,42
41,66,2,67231,67208,67258,67220,67244,11,25,midpoint,41_2_30_3,58,33
41,66,3,67258,67231,67272,67244,67265,14,22,midpoint,41_2_30_4,48,26
41,66,4,67272,67258,67290,67265,67281,7,17,midpoint,41_2_30_5,40,23
41,66,5,67290,67272,67315,67281,67302,9,22,midpoint,41_2_30_6,50,28
41,66,6,67315,67290,67347,67302,67331,13,30,midpoint,41_2_30_7,64,34
41,66,7,67347,67315,67374,67331,67360,16,30,midpoint,41_2_30_8,67,37
41,66,8,67374,67347,67388,67360,67381,14,22,midpoint,41_2_30_9,48,26
41,66,9,67388,67374,67419,67381,67404,7,24,midpoint,41_2_30_10,52,28
41,66,10,67419,67388,67439,67404,67429,15,26,midpoint,41_2_30_11,59,33
41,66,11,67439,67419,67462,67429,67450,10,22,midpoint,41_2_30_12,50,28
41,66,12,67462,67439,,67450,67560,12,111,midpoint,41_2_30_13,39,72
41,67,1,68173,,68198,68160,68186,13,27,midpoint,41_2_31_2,53,26
41,67,2,68198,68173,68224,68186,68211,12,26,midpoint,41_2_31_3,58,32
41,67,3,68224,68198,,68211,68280,13,70,midpoint,41_2_31_4,42,28
41,68,1,68744,,68766,68640,68755,104,116,midpoint,41_2_32_1,45,71
41,68,2,68766,68744,68792,68755,68779,11,25,midpoint,41_2_32_2,56,31
41,68,3,68792,68766,68807,68779,68800,13,22,midpoint,41_2_32_3,48,26
41,68,4,68807,68792,68829,68800,68818,7,19,midpoint,41_2_32_4,45,26
41,68,5,68829,68807,,68818,68940,11,123,midpoint,41_2_32_5,38,85
41,69,1,70064,,70087,69930,70076,134,147,midpoint,41_2_33_1,45,102
41,69,2,70087,70064,70117,70076,70102,11,27,midpoint,41_2_33_2,60,33
41,69,3,70117,70087,70160,70102,70138,15,37,midpoint,41_2_33_3,81,44
41,69,4,70160,70117,70184,70138,70172,22,35,midpoint,41_2_33_4,75,40
41,69,5,70184,70160,70209,70172,70196,12,25,midpoint,41_2_33_5,57,32
41,69,6,70209,70184,,70196,70350,13,155,midpoint,41_2_33_6,41,114
41,70,1,70620,,70639,70560,70630,60,71,midpoint,41_2_34_1,41,30
41,70,2,70639,70620,70667,70630,70653,9,24,midpoint,41_2_34_2,55,31
41,70,3,70667,70639,70693,70653,70680,14,28,midpoint,41_2_34_3,61,33
41,70,4,70693,70667,70724,70680,70708,13,29,midpoint,41_2_34_4,65,36
41,70,5,70724,70693,70736,70708,70730,16,23,midpoint,41_2_34_5,51,28
41,70,6,70736,70724,70755,70730,70746,6,17,midpoint,41_2_34_6,39,22
41,70,7,70755,70736,70780,70746,70768,9,23,midpoint,41_2_34_7,51,28
41,70,8,70780,70755,70804,70768,70792,12,25,midpoint,41_2_34_8,56,31
41,70,9,70804,70780,70840,70792,70822,12,31,midpoint,41_2_34_9,67,36
41,70,10,70840,70804,70867,70822,70854,18,33,midpoint,41_2_34_10,70,37
41,70,11,70867,70840,70895,70854,70881,13,28,midpoint,41_2_34_11,63,35
41,70,12,70895,70867,70933,70881,70914,14,34,midpoint,41_2_34_12,73,39
41,70,13,70933,70895,,70914,71040,19,127,midpoint,41_2_34_13,54,73
41,71,1,71632,,71648,71520,71640,112,121,midpoint,41_2_35_1,39,82
41,71,2,71648,71632,71662,71640,71655,8,16,midpoint,41_2_35_2,37,21
41,71,3,71662,71648,71676,71655,71669,7,15,midpoint,41_2_35_3,36,21
41,71,4,71676,71662,71699,71669,71688,7,20,midpoint,41_2_35_4,45,25
41,71,5,71699,71676,71732,71688,71716,11,29,midpoint,41_2_35_5,63,34
41,71,6,71732,71699,71747,71716,71740,16,25,midpoint,41_2_35_6,56,31
41,71,7,71747,71732,71781,71740,71764,7,25,midpoint,41_2_35_7,57,32
41,71,8,71781,71747,71830,71764,71806,17,43,midpoint,41_2_35_8,87,44
41,71,9,71830,71781,,71806,71910,24,105,midpoint,41_2_35_9,60,45
41,72,1,72513,,72538,72360,72526,153,167,midpoint,41_2_36_1,47,120
41,72,2,72538,72513,72560,72526,72549,12,24,midpoint,41_2_36_2,55,31
41,72,3,72560,72538,72597,72549,72578,11,30,midpoint,41_2_36_3,67,37
41,72,4,72597,72560,72614,72578,72606,19,29,midpoint,41_2_36_4,62,33
41,72,5,72614,72597,72639,72606,72626,8,21,midpoint,41_2_36_5,49,28
41,72,6,72639,72614,72667,72626,72653,13,28,midpoint,41_2_36_6,60,32
41,72,7,72667,72639,72680,72653,72674,14,22,midpoint,41_2_36_7,48,26
41,72,8,72680,72667,72704,72674,72692,6,19,midpoint,41_2_36_8,45,26
41,72,9,72704,72680,72740,72692,72722,12,31,midpoint,41_2_36_9,68,37
41,72,10,72740,72704,72767,72722,72754,18,33,midpoint,41_2_36_10,71,38
41,72,11,72767,72740,72782,72754,72774,13,21,midpoint,41_2_36_11,50,29
41,72,12,72782,72767,72808,72774,72795,8,22,midpoint,41_2_36_12,48,26
41,72,13,72808,72782,72835,72795,72822,13,28,midpoint,41_2_36_13,60,32
41,72,14,72835,72808,72865,72822,72850,13,29,midpoint,41_2_36_14,64,35
41,72,15,72865,72835,72910,72850,72888,15,39,midpoint,41_2_36_15,82,43
41,72,16,72910,72865,,72888,73020,22,133,midpoint,41_2_36_16,60,73
41,73,1,73951,,73964,73950,73958,1,9,midpoint,41_2_37_2,34,25
41,73,2,73964,73951,73977,73958,73970,6,13,midpoint,41_2_37_3,33,20
41,73,3,73977,73964,74000,73970,73988,7,19,midpoint,41_2_37_4,44,25
41,73,4,74000,73977,,73988,74100,12,113,midpoint,41_2_37_5,38,75
41,74,1,74541,,74561,74400,74551,141,152,midpoint,41_2_38_1,42,110
41,74,2,74561,74541,74582,74551,74572,10,22,midpoint,41_2_38_2,48,26
41,74,3,74582,74561,74604,74572,74593,10,22,midpoint,41_2_38_3,51,29
41,74,4,74604,74582,74635,74593,74620,11,28,midpoint,41_2_38_4,60,32
41,74,5,74635,74604,74648,74620,74642,15,23,midpoint,41_2_38_5,51,28
41,74,6,74648,74635,74667,74642,74658,6,17,midpoint,41_2_38_6,40,23
41,74,7,74667,74648,74694,74658,74680,9,23,midpoint,41_2_38_7,54,31
41,74,8,74694,74667,74708,74680,74701,14,22,midpoint,41_2_38_8,48,26
41,74,9,74708,74694,74732,74701,74720,7,20,midpoint,41_2_38_9,45,25
41,74,10,74732,74708,74752,74720,74742,12,23,midpoint,41_2_38_10,52,29
41,74,11,74752,74732,74777,74742,74764,10,23,midpoint,41_2_38_11,53,30
41,74,12,74777,74752,74812,74764,74794,13,31,midpoint,41_2_38_12,67,36
41,74,13,74812,74777,74830,74794,74821,18,28,midpoint,41_2_38_13,60,32
41,74,14,74830,74812,74865,74821,74848,9,28,midpoint,41_2_38_14,60,32
41,74,15,74865,74830,74907,74848,74886,17,39,midpoint,41_2_38_15,85,46
41,74,16,74907,74865,,74886,75000,21,115,midpoint,41_2_38_16,58,57
41,75,1,75506,,75527,75390,75516,116,127,midpoint,41_2_39_1,44,83
41,75,2,75527,75506,75561,75516,75544,11,29,midpoint,41_2_39_2,63,34
41,75,3,75561,75527,75584,75544,75572,17,29,midpoint,41_2_39_3,65,36
41,75,4,75584,75561,75610,75572,75597,12,26,midpoint,41_2_39_4,56,30
41,75,5,75610,75584,75633,75597,75622,13,26,midpoint,41_2_39_5,57,31
41,75,6,75633,75610,,75622,75750,11,129,midpoint,41_2_39_6,39,90
41,76,1,79560,,79581,79200,79570,360,371,midpoint,41_3_1_1,43,328
41,76,2,79581,79560,79603,79570,79592,11,23,midpoint,41_3_1_2,50,27
41,76,3,79603,79581,79641,79592,79622,11,31,midpoint,41_3_1_3,67,36
41,76,4,79641,79603,79657,79622,79649,19,28,midpoint,41_3_1_4,61,33
41,76,5,79657,79641,79686,79649,79672,8,24,midpoint,41_3_1_5,52,28
41,76,6,79686,79657,79719,79672,79702,14,31,midpoint,41_3_1_6,70,39
41,76,7,79719,79686,79742,79702,79730,17,29,midpoint,41_3_1_7,63,34
41,76,8,79742,79719,79769,79730,79756,12,27,midpoint,41_3_1_8,58,31
41,76,9,79769,79742,79799,79756,79784,13,29,midpoint,41_3_1_9,65,36
41,76,10,79799,79769,79825,79784,79812,15,29,midpoint,41_3_1_10,63,34
41,76,11,79825,79799,79892,79812,79858,13,47,midpoint,41_3_1_11,78,31
41,76,12,79892,79825,79904,79858,79898,34,41,midpoint,41_3_1_12,65,24
41,76,13,79904,79892,79928,79898,79916,6,19,midpoint,41_3_1_13,44,25
41,76,14,79928,79904,79963,79916,79946,12,31,midpoint,41_3_1_14,66,35
41,76,15,79963,79928,79996,79946,79980,17,35,midpoint,41_3_1_15,75,40
41,76,16,79996,79963,,79980,80100,16,121,midpoint,41_3_1_16,49,72
41,77,1,80575,,80603,80550,80589,25,40,midpoint,41_3_2_3,81,41
41,77,2,80603,80575,80632,80589,80618,14,30,midpoint,41_3_2_4,64,34
41,77,3,80632,80603,,80618,80730,14,113,midpoint,41_3_2_5,45,68
41,78,1,81076,,81097,81060,81086,16,27,midpoint,41_3_3_1,43,16
41,78,2,81097,81076,81129,81086,81113,11,28,midpoint,41_3_3_2,60,32
41,78,3,81129,81097,81165,81113,81147,16,35,midpoint,41_3_3_3,75,40
41,78,4,81165,81129,81186,81147,81176,18,30,midpoint,41_3_3_4,64,34
41,78,5,81186,81165,81216,81176,81201,10,26,midpoint,41_3_3_5,58,32
41,78,6,81216,81186,81243,81201,81230,15,30,midpoint,41_3_3_6,64,34
41,78,7,81243,81216,,81230,81330,13,101,midpoint,41_3_3_7,42,59
41,79,1,81748,,81770,81690,81759,58,70,midpoint,41_3_4_1,45,25
41,79,2,81770,81748,81807,81759,81788,11,30,midpoint,41_3_4_2,67,37
41,79,3,81807,81770,81831,81788,81819,19,32,midpoint,41_3_4_3,69,37
41,79,4,81831,81807,81856,81819,81844,12,26,midpoint,41_3_4_4,56,30
41,79,5,81856,81831,,81844,81930,12,87,midpoint,41_3_4_5,40,47
41,80,1,82324,,82324,82320,82324,4,5,midpoint,41_3_5_2,15,10
41,80,2,82324,82324,82332,82324,82328,0,5,midpoint,41_3_5_2,15,10
41,80,3,82332,82324,82357,82328,82344,4,17,midpoint,41_3_5_3,40,23
41,80,4,82357,82332,82398,82344,82378,13,35,midpoint,41_3_5_4,73,38
41,80,5,82398,82357,82423,82378,82410,20,33,midpoint,41_3_5_5,73,40
41,80,6,82423,82398,82457,82410,82440,13,31,midpoint,41_3_5_6,67,36
41,80,7,82457,82423,82481,82440,82469,17,30,midpoint,41_3_5_7,66,36
41,80,8,82481,82457,82512,82469,82496,12,28,midpoint,41_3_5_8,63,35
41,80,9,82512,82481,82546,82496,82529,16,34,midpoint,41_3_5_9,72,38
41,80,10,82546,82512,82561,82529,82554,17,26,midpoint,41_3_5_10,56,30
41,80,11,82561,82546,,82554,82620,7,67,midpoint,41_3_5_11,30,37
41,81,1,83375,,83416,83370,83396,5,27,midpoint,41_3_6_1,63,36
41,81,2,83416,83375,83449,83396,83432,20,37,midpoint,41_3_6_2,82,45
41,81,3,83449,83416,83461,83432,83455,17,24,midpoint,41_3_6_3,52,28
41,81,4,83461,83449,83487,83455,83474,6,20,midpoint,41_3_6_4,45,25
41,81,5,83487,83461,83521,83474,83504,13,31,midpoint,41_3_6_5,67,36
41,81,6,83521,83487,83536,83504,83528,17,25,midpoint,41_3_6_6,56,31
41,81,7,83536,83521,83570,83528,83553,8,26,midpoint,41_3_6_7,57,31
41,81,8,83570,83536,83596,83553,83583,17,31,midpoint,41_3_6_8,67,36
41,81,9,83596,83570,83618,83583,83607,13,25,midpoint,41_3_6_9,56,31
41,81,10,83618,83596,83653,83607,83636,11,30,midpoint,41_3_6_10,64,34
41,81,11,83653,83618,,83636,83730,17,95,midpoint,41_3_6_11,51,44
41,82,1,84203,,84223,84150,84213,53,64,midpoint,41_3_7_1,43,21
41,82,2,84223,84203,84246,84213,84234,10,22,midpoint,41_3_7_2,51,29
41,82,3,84246,84223,84256,84234,84251,12,18,midpoint,41_3_7_3,40,22
41,82,4,84256,84246,84282,84251,84269,5,19,midpoint,41_3_7_4,43,24
41,82,5,84282,84256,84304,84269,84293,13,25,midpoint,41_3_7_5,55,30
41,82,6,84304,84282,84333,84293,84318,11,26,midpoint,41_3_7_6,58,32
41,82,7,84333,84304,84393,84318,84363,15,46,midpoint,41_3_7_7,81,35
41,82,8,84393,84333,84414,84363,84404,30,42,midpoint,41_3_7_8,73,31
41,82,9,84414,84393,84437,84404,84426,10,23,midpoint,41_3_7_9,52,29
41,82,10,84437,84414,84463,84426,84450,11,25,midpoint,41_3_7_10,56,31
41,82,11,84463,84437,84486,84450,84474,13,25,midpoint,41_3_7_11,57,32
41,82,12,84486,84463,84531,84474,84508,12,35,midpoint,41_3_7_12,75,40
41,82,13,84531,84486,84570,84508,84550,23,43,midpoint,41_3_7_13,91,48
41,82,14,84570,84531,84593,84550,84582,20,33,midpoint,41_3_7_14,69,36
41,82,15,84593,84570,84627,84582,84610,11,29,midpoint,41_3_7_15,64,35
41,82,16,84627,84593,84663,84610,84645,17,36,midpoint,41_3_7_16,78,42
41,82,17,84663,84627,84682,84645,84672,18,28,midpoint,41_3_7_17,62,34
41,82,18,84682,84663,84714,84672,84698,10,27,midpoint,41_3_7_18,58,31
41,82,19,84714,84682,84748,84698,84731,16,34,midpoint,41_3_7_19,73,39
41,82,20,84748,84714,84769,84731,84758,17,28,midpoint,41_3_7_20,62,34
41,82,21,84769,84748,84799,84758,84784,11,27,midpoint,41_3_7_21,58,31
41,82,22,84799,84769,84835,84784,84817,15,34,midpoint,41_3_7_22,73,39
41,82,23,84835,84799,84870,84817,84852,18,36,midpoint,41_3_7_23,78,42
41,82,24,84870,84835,,84852,84960,18,109,midpoint,41_3_7_24,51,58
41,83,1,86007,,86048,85980,86028,27,49,midpoint,41_3_9_2,93,44
41,83,2,86048,86007,86066,86028,86057,20,30,midpoint,41_3_9_3,66,36
41,83,3,86066,86048,86080,86057,86073,9,17,midpoint,41_3_9_4,40,23
41,83,4,86080,86066,86092,86073,86086,7,14,midpoint,41_3_9_5,33,19
41,83,5,86092,86080,86113,86086,86102,6,17,midpoint,41_3_9_6,40,23
41,83,6,86113,86092,86141,86102,86127,11,26,midpoint,41_3_9_7,57,31
41,83,7,86141,86113,86174,86127,86158,14,32,midpoint,41_3_9_8,69,37
41,83,8,86174,86141,86206,86158,86190,16,33,midpoint,41_3_9_9,72,39
41,83,9,86206,86174,,86190,86280,16,91,midpoint,41_3_9_10,48,43
41,84,1,87269,,87288,87240,87278,29,39,midpoint,41_3_10_3,60,21
41,84,2,87288,87269,87313,87278,87300,10,23,midpoint,41_3_10_4,51,28
41,84,3,87313,87288,87326,87300,87320,13,21,midpoint,41_3_10_5,45,24
41,84,4,87326,87313,,87320,87390,6,71,midpoint,41_3_10_6,28,43
41,85,1,87824,,87842,87810,87833,14,24,midpoint,41_3_11_3,43,19
41,85,2,87842,87824,87854,87833,87848,9,16,midpoint,41_3_11_4,38,22
41,85,3,87854,87842,87875,87848,87864,6,17,midpoint,41_3_11_5,41,24
41,85,4,87875,87854,87903,87864,87889,11,26,midpoint,41_3_11_6,57,31
41,85,5,87903,87875,87968,87889,87936,14,48,midpoint,41_3_11_7,81,33
41,85,6,87968,87903,87981,87936,87974,32,39,midpoint,41_3_11_8,66,27
41,85,7,87981,87968,88004,87974,87992,7,19,midpoint,41_3_11_9,44,25
41,85,8,88004,87981,88042,87992,88023,12,32,midpoint,41_3_11_10,68,36
41,85,9,88042,88004,88060,88023,88051,19,29,midpoint,41_3_11_11,63,34
41,85,10,88060,88042,88079,88051,88070,9,20,midpoint,41_3_11_12,45,25
41,85,11,88079,88060,,88070,88170,9,101,midpoint,41_3_11_13,34,67
41,86,1,88724,,88750,88710,88737,14,28,midpoint,41_3_12_1,48,20
41,86,2,88750,88724,88776,88737,88763,13,27,midpoint,41_3_12_2,60,33
41,86,3,88776,88750,88802,88763,88789,13,27,midpoint,41_3_12_3,60,33
41,86,4,88802,88776,,88789,88860,13,72,midpoint,41_3_12_4,41,31
41,87,1,89247,,89266,89220,89256,27,37,midpoint,41_3_13_1,41,4
41,87,2,89266,89247,89291,89256,89278,10,23,midpoint,41_3_13_2,51,28
41,87,3,89291,89266,89328,89278,89310,13,33,midpoint,41_3_13_3,69,36
41,87,4,89328,89291,89342,89310,89335,18,26,midpoint,41_3_13_4,59,33
41,87,5,89342,89328,,89335,89550,7,216,midpoint,41_3_13_5,29,187
41,88,1,90278,,90301,90270,90290,8,21,midpoint,41_3_14_2,62,41
41,88,2,90301,90278,90330,90290,90316,11,27,midpoint,41_3_14_3,60,33
41,88,3,90330,90301,90377,90316,90354,14,39,midpoint,41_3_14_4,81,42
41,88,4,90377,90330,90390,90354,90384,23,31,midpoint,41_3_14_5,66,35
41,88,5,90390,90377,90418,90384,90404,6,21,midpoint,41_3_14_6,48,27
41,88,6,90418,90390,90448,90404,90433,14,30,midpoint,41_3_14_7,65,35
41,88,7,90448,90418,90480,90433,90464,15,32,midpoint,41_3_14_8,70,38
41,88,8,90480,90448,90508,90464,90494,16,31,midpoint,41_3_14_9,67,36
41,88,9,90508,90480,90536,90494,90522,14,29,midpoint,41_3_14_10,63,34
41,88,10,90536,90508,90583,90522,90560,14,39,midpoint,41_3_14_11,81,42
41,88,11,90583,90536,90606,90560,90594,23,35,midpoint,41_3_14_12,75,40
41,88,12,90606,90583,90633,90594,90620,12,27,midpoint,41_3_14_13,58,31
41,88,13,90633,90606,90662,90620,90648,13,29,midpoint,41_3_14_14,63,34
41,88,14,90662,90633,90715,90648,90688,14,41,midpoint,41_3_14_15,82,41
41,88,15,90715,90662,90729,90688,90722,27,35,midpoint,41_3_14_16,67,32
41,88,16,90729,90715,90757,90722,90743,7,22,midpoint,41_3_14_17,49,27
41,88,17,90757,90729,90790,90743,90774,14,32,midpoint,41_3_14_18,68,36
41,88,18,90790,90757,90821,90774,90806,16,33,midpoint,41_3_14_19,72,39
