video_id,rally_id,event_rank,event_frame_local,event_frame_original,window_start_local,window_end_local,window_start_original,window_end_original,context_start_original,context_end_original,prev_event_frame_original,next_event_frame_original
42,17,8,235,22015,224,252,22004,22032,22000,22030,21994,22050
42,17,9,270,22050,252,282,22032,22062,22035,22065,22015,22073
42,17,10,293,22073,282,390,22062,22170,22058,22088,22050,
42,18,1,28,22678,0,40,22650,22690,22663,22693,,22702
42,18,2,52,22702,40,66,22690,22716,22687,22717,22678,22730
42,18,3,80,22730,66,96,22716,22746,22715,22745,22702,22762
42,18,4,112,22762,96,126,22746,22776,22747,22777,22730,22789
42,18,5,139,22789,126,150,22776,22800,22774,22804,22762,22812
42,18,6,162,22812,150,174,22800,22824,22797,22827,22789,22836
42,18,7,186,22836,174,202,22824,22852,22821,22851,22812,22867
42,18,8,217,22867,202,234,22852,22884,22852,22882,22836,22902
42,18,9,252,22902,234,267,22884,22917,22887,22917,22867,22932
42,18,10,282,22932,267,298,22917,22948,22917,22947,22902,22963
42,18,11,313,22963,298,328,22948,22978,22948,22978,22932,22993
42,18,12,343,22993,328,356,22978,23006,22978,23008,22963,23019
42,18,13,369,23019,356,382,23006,23032,23004,23034,22993,23046
42,18,14,396,23046,382,415,23032,23065,23031,23061,23019,23084
42,18,15,434,23084,415,540,23065,23190,23069,23099,23046,
42,20,1,114,23844,0,141,23730,23871,23829,23859,,23898
42,20,2,168,23898,141,180,23871,23910,23883,23913,23844,23921
42,20,3,191,23921,180,300,23910,24030,23906,23936,23898,
42,22,1,52,24862,0,84,24810,24894,24847,24877,,24925
42,22,2,115,24925,84,300,24894,25110,24910,24940,24862,
42,23,1,135,26115,0,160,25980,26140,26100,26130,,26165
42,23,2,185,26165,160,196,26140,26176,26150,26180,26115,26186
42,23,3,206,26186,196,223,26176,26203,26171,26201,26165,26220
42,23,4,240,26220,223,262,26203,26242,26205,26235,26186,26263
42,23,5,283,26263,262,294,26242,26274,26248,26278,26220,26286
42,23,6,306,26286,294,540,26274,26520,26271,26301,26263,
42,24,1,30,26730,0,68,26700,26768,26715,26745,,26807
42,24,2,107,26807,68,119,26768,26819,26792,26822,26730,26831
42,24,3,131,26831,119,600,26819,27300,26816,26846,26807,
42,26,1,16,27856,0,47,27840,27887,27841,27871,,27918
42,26,2,78,27918,47,91,27887,27931,27903,27933,27856,27944
42,26,3,104,27944,91,110,27931,27950,27929,27959,27918,27956
42,26,4,116,27956,110,127,27950,27967,27941,27971,27944,27978
42,26,5,138,27978,127,270,27967,28110,27963,27993,27956,
42,27,1,53,28523,0,82,28470,28552,28508,28538,,28581
42,27,2,111,28581,82,300,28552,28770,28566,28596,28523,
42,28,1,23,29123,0,40,29100,29140,29108,29138,,29158
42,28,2,58,29158,40,72,29140,29172,29143,29173,29123,29187
42,28,3,87,29187,72,98,29172,29198,29172,29202,29158,29208
42,28,4,108,29208,98,126,29198,29226,29193,29223,29187,29243
42,28,5,143,29243,126,156,29226,29256,29228,29258,29208,29269
42,28,6,169,29269,156,182,29256,29282,29254,29284,29243,29294
42,28,7,194,29294,182,206,29282,29306,29279,29309,29269,29317
42,28,8,217,29317,206,232,29306,29332,29302,29332,29294,29348
42,28,9,248,29348,232,266,29332,29366,29333,29363,29317,29383
42,28,10,283,29383,266,301,29366,29401,29368,29398,29348,29419
42,28,11,319,29419,301,332,29401,29432,29404,29434,29383,29446
42,28,12,346,29446,332,354,29432,29454,29431,29461,29419,29462
42,28,13,362,29462,354,450,29454,29550,29447,29477,29446,
42,29,1,46,30226,0,74,30180,30254,30211,30241,,30282
42,29,2,102,30282,74,111,30254,30291,30267,30297,30226,30300
42,29,3,120,30300,111,134,30291,30314,30285,30315,30282,30329
42,29,4,149,30329,134,168,30314,30348,30314,30344,30300,30366
42,29,5,186,30366,168,194,30348,30374,30351,30381,30329,30383
42,29,6,203,30383,194,216,30374,30396,30368,30398,30366,30409
42,29,7,229,30409,216,420,30396,30600,30394,30424,30383,
42,31,1,36,32646,0,66,32610,32676,32631,32661,,32705
42,31,2,95,32705,66,106,32676,32716,32690,32720,32646,32726
42,31,3,116,32726,106,132,32716,32742,32711,32741,32705,32758
42,31,4,148,32758,132,160,32742,32770,32743,32773,32726,32783
42,31,5,173,32783,160,180,32770,32790,32768,32798,32758,32797
42,31,6,187,32797,180,330,32790,32940,32782,32812,32783,
42,32,1,38,33248,0,51,33210,33261,33233,33263,,33274
42,32,2,64,33274,51,74,33261,33284,33259,33289,33248,33293
42,32,3,83,33293,74,98,33284,33308,33278,33308,33274,33323
42,32,4,113,33323,98,128,33308,33338,33308,33338,33293,33353
42,32,5,143,33353,128,160,33338,33370,33338,33368,33323,33388
42,32,6,178,33388,160,184,33370,33394,33373,33403,33353,33401
42,32,7,191,33401,184,200,33394,33410,33386,33416,33388,33420
42,32,8,210,33420,200,223,33410,33433,33405,33435,33401,33446
42,32,9,236,33446,223,250,33433,33460,33431,33461,33420,33475
42,32,10,265,33475,250,280,33460,33490,33460,33490,33446,33506
42,32,11,296,33506,280,314,33490,33524,33491,33521,33475,33543
42,32,12,333,33543,314,344,33524,33554,33528,33558,33506,33566
42,32,13,356,33566,344,372,33554,33582,33551,33581,33543,33599
42,32,14,389,33599,372,540,33582,33750,33584,33614,33566,
42,33,1,179,34469,0,210,34290,34500,34454,34484,,34532
42,33,2,242,34532,210,250,34500,34540,34517,34547,34469,34549
42,33,3,259,34549,250,390,34540,34680,34534,34564,34532,
42,34,1,9,35199,0,36,35190,35226,35190,35214,,35254
42,34,2,64,35254,36,75,35226,35265,35239,35269,35199,35276
42,34,3,86,35276,75,94,35265,35284,35261,35291,35254,35293
42,34,4,103,35293,94,117,35284,35307,35278,35308,35276,35321
42,34,5,131,35321,117,144,35307,35334,35306,35336,35293,35348
42,34,6,158,35348,144,176,35334,35366,35333,35363,35321,35385
42,34,7,195,35385,176,206,35366,35396,35370,35400,35348,35408
42,34,8,218,35408,206,232,35396,35422,35393,35423,35385,35437
42,34,9,247,35437,232,450,35422,35640,35422,35452,35408,
42,35,1,98,36668,0,128,36570,36698,36653,36683,,36727
42,35,2,157,36727,128,346,36698,36916,36712,36742,36668,37105
42,35,3,535,37105,346,561,36916,37131,37090,37120,36727,37157
42,35,4,587,37157,561,600,37131,37170,37142,37172,37105,37183
42,35,5,613,37183,600,628,37170,37198,37168,37198,37157,37214
42,35,6,644,37214,628,658,37198,37228,37199,37229,37183,37243
42,35,7,673,37243,658,690,37228,37260,37228,37258,37214,37277
42,35,8,707,37277,690,728,37260,37298,37262,37292,37243,37320
42,35,9,750,37320,728,762,37298,37332,37305,37335,37277,37344
42,35,10,774,37344,762,785,37332,37355,37329,37359,37320,37366
42,35,11,796,37366,785,812,37355,37382,37351,37381,37344,37397
42,35,12,827,37397,812,846,37382,37416,37382,37412,37366,37435
42,35,13,865,37435,846,880,37416,37450,37420,37450,37397,37464
42,35,14,894,37464,880,902,37450,37472,37449,37479,37435,37481
42,35,15,911,37481,902,990,37472,37560,37466,37496,37464,
42,36,1,13,38143,0,55,38130,38185,38130,38158,,38227
42,36,2,97,38227,55,106,38185,38236,38212,38242,38143,38246
42,36,3,116,38246,106,131,38236,38261,38231,38261,38227,38276
42,36,4,146,38276,131,161,38261,38291,38261,38291,38246,38306
42,36,5,176,38306,161,192,38291,38322,38291,38321,38276,38339
42,36,6,209,38339,192,222,38322,38352,38324,38354,38306,38365
42,36,7,235,38365,222,257,38352,38387,38350,38380,38339,38409
42,36,8,279,38409,257,286,38387,38416,38394,38424,38365,38424
42,36,9,294,38424,286,310,38416,38440,38409,38439,38409,38455
42,36,10,325,38455,310,338,38440,38468,38440,38470,38424,38480
42,36,11,350,38480,338,362,38468,38492,38465,38495,38455,38504
42,36,12,374,38504,362,390,38492,38520,38489,38519,38480,38537
42,36,13,407,38537,390,428,38520,38558,38522,38552,38504,38579
42,36,14,449,38579,428,459,38558,38589,38564,38594,38537,38599
42,36,15,469,38599,459,483,38589,38613,38584,38614,38579,38627
42,36,16,497,38627,483,513,38613,38643,38612,38642,38599,38659
42,36,17,529,38659,513,542,38643,38672,38644,38674,38627,38684
42,36,18,554,38684,542,578,38672,38708,38669,38699,38659,38733
42,36,19,603,38733,578,620,38708,38750,38718,38748,38684,38768
42,36,20,638,38768,620,652,38750,38782,38753,38783,38733,38796
42,36,21,666,38796,652,680,38782,38810,38781,38811,38768,38825
42,36,22,695,38825,680,710,38810,38840,38810,38840,38796,38855
42,36,23,725,38855,710,840,38840,38970,38840,38870,38825,
42,39,1,24,40314,0,52,40290,40342,40299,40329,,40369
42,39,2,79,40369,52,180,40342,40470,40354,40384,40314,
42,41,1,31,40831,0,58,40800,40858,40816,40846,,40885
42,41,2,85,40885,58,94,40858,40894,40870,40900,40831,40902
42,41,3,102,40902,94,115,40894,40915,40887,40917,40885,40928
42,41,4,128,40928,115,141,40915,40941,40913,40943,40902,40954
42,41,5,154,40954,141,176,40941,40976,40939,40969,40928,40999
42,41,6,199,40999,176,214,40976,41014,40984,41014,40954,41028
42,41,7,228,41028,214,244,41014,41044,41013,41043,40999,41059
42,41,8,259,41059,244,280,41044,41080,41044,41074,41028,41100
42,41,9,300,41100,280,322,41080,41122,41085,41115,41059,41144
42,41,10,344,41144,322,356,41122,41156,41129,41159,41100,41167
42,41,11,367,41167,356,382,41156,41182,41152,41182,41144,41196
42,41,12,396,41196,382,510,41182,41310,41181,41211,41167,
42,42,1,114,41874,0,142,41760,41902,41859,41889,,41929
42,42,2,169,41929,142,175,41902,41935,41914,41944,41874,41941
42,42,3,181,41941,175,194,41935,41954,41926,41956,41929,41968
42,42,4,208,41968,194,222,41954,41982,41953,41983,41941,41997
42,42,5,237,41997,222,252,41982,42012,41982,42012,41968,42028
42,42,6,268,42028,252,283,42012,42043,42013,42043,41997,42058
42,42,7,298,42058,283,390,42043,42150,42043,42073,42028,
42,43,1,130,42700,0,142,42570,42712,42685,42715,,42724
42,43,2,154,42724,142,172,42712,42742,42709,42739,42700,42760
42,43,3,190,42760,172,205,42742,42775,42745,42775,42724,42790
42,43,4,220,42790,205,330,42775,42900,42775,42805,42760,
42,44,1,48,43518,0,58,43470,43528,43503,43533,,43537
42,44,2,67,43537,58,77,43528,43547,43522,43552,43518,43557
42,44,3,87,43557,77,96,43547,43566,43542,43572,43537,43574
42,44,4,104,43574,96,118,43566,43588,43559,43589,43557,43601
42,44,5,131,43601,118,150,43588,43620,43586,43616,43574,43638
42,44,6,168,43638,150,186,43620,43656,43623,43653,43601,43673
42,44,7,203,43673,186,330,43656,43800,43658,43688,43638,
42,45,1,28,44578,0,40,44550,44590,44563,44593,,44602
42,45,2,52,44602,40,67,44590,44617,44587,44617,44578,44632
42,45,3,82,44632,67,106,44617,44656,44617,44647,44602,44680
42,45,4,130,44680,106,210,44656,44760,44665,44695,44632,
42,46,1,23,45293,0,38,45270,45308,45278,45308,,45322
42,46,2,52,45322,38,65,45308,45335,45307,45337,45293,45348
42,46,3,78,45348,65,93,45335,45363,45333,45363,45322,45378
42,46,4,108,45378,93,123,45363,45393,45363,45393,45348,45408
42,46,5,138,45408,123,152,45393,45422,45393,45423,45378,45437
42,46,6,167,45437,152,300,45422,45570,45422,45452,45408,
42,47,1,22,45982,0,34,45960,45994,45967,45997,,46006
42,47,2,46,46006,34,57,45994,46017,45991,46021,45982,46028
42,47,3,68,46028,57,78,46017,46038,46013,46043,46006,46049
42,47,4,89,46049,78,104,46038,46064,46034,46064,46028,46080
42,47,5,120,46080,104,240,46064,46200,46065,46095,46049,
42,49,1,3,46743,0,30,46740,46770,46740,46758,,46797
42,49,2,57,46797,30,65,46770,46805,46782,46812,46743,46813
42,49,3,73,46813,65,88,46805,46828,46798,46828,46797,46843
42,49,4,103,46843,88,117,46828,46857,46828,46858,46813,46871
42,49,5,131,46871,117,152,46857,46892,46856,46886,46843,46914
42,49,6,174,46914,152,188,46892,46928,46899,46929,46871,46943
42,49,7,203,46943,188,222,46928,46962,46928,46958,46914,46982
42,49,8,242,46982,222,256,46962,46996,46967,46997,46943,47009
42,49,9,269,47009,256,282,46996,47022,46994,47024,46982,47035
42,49,10,295,47035,282,310,47022,47050,47020,47050,47009,47065
42,49,11,325,47065,310,339,47050,47079,47050,47080,47035,47093
42,49,12,353,47093,339,450,47079,47190,47078,47108,47065,
42,50,1,15,48405,0,40,48390,48430,48390,48420,,48456
42,50,2,66,48456,40,83,48430,48473,48441,48471,48405,48490
42,50,3,100,48490,83,120,48473,48510,48475,48505,48456,48531
42,50,4,141,48531,120,149,48510,48539,48516,48546,48490,48547
42,50,5,157,48547,149,300,48539,48690,48532,48562,48531,
42,51,1,48,49488,0,62,49440,49502,49473,49503,,49515
42,51,2,75,49515,62,91,49502,49531,49500,49530,49488,49547
42,51,3,107,49547,91,116,49531,49556,49532,49562,49515,49564
42,51,4,124,49564,116,140,49556,49580,49549,49579,49547,49595
42,51,5,155,49595,140,176,49580,49616,49580,49610,49564,49636
42,51,6,196,49636,176,206,49616,49646,49621,49651,49595,49655
42,51,7,215,49655,206,229,49646,49669,49640,49670,49636,49683
42,51,8,243,49683,229,250,49669,49690,49668,49698,49655,49697
42,51,9,257,49697,250,268,49690,49708,49682,49712,49683,49720
42,51,10,280,49720,268,300,49708,49740,49705,49735,49697,49759
42,51,11,319,49759,300,332,49740,49772,49744,49774,49720,49784
42,51,12,344,49784,332,360,49772,49800,49769,49799,49759,49817
42,51,13,377,49817,360,394,49800,49834,49802,49832,49784,49850
42,51,14,410,49850,394,430,49834,49870,49835,49865,49817,49890
42,51,15,450,49890,430,458,49870,49898,49875,49905,49850,49907
42,51,16,467,49907,458,476,49898,49916,49892,49922,49890,49926
42,51,17,486,49926,476,498,49916,49938,49911,49941,49907,49950
42,51,18,510,49950,498,527,49938,49967,49935,49965,49926,49984
42,51,19,544,49984,527,558,49967,49998,49969,49999,49950,50012
42,51,20,572,50012,558,585,49998,50025,49997,50027,49984,50038
42,51,21,598,50038,585,611,50025,50051,50023,50053,50012,50064
42,51,22,624,50064,611,638,50051,50078,50049,50079,50038,50092
42,51,23,652,50092,638,672,50078,50112,50077,50107,50064,50133
42,51,24,693,50133,672,706,50112,50146,50118,50148,50092,50158
42,51,25,718,50158,706,810,50146,50250,50143,50173,50133,
42,52,1,211,51601,0,225,51390,51615,51586,51616,,51629
42,52,2,239,51629,225,258,51615,51648,51614,51644,51601,51668
42,52,3,278,51668,258,287,51648,51677,51653,51683,51629,51686
42,52,4,296,51686,287,311,51677,51701,51671,51701,51668,51716
42,52,5,326,51716,311,336,51701,51726,51701,51731,51686,51737
42,52,6,347,51737,336,360,51726,51750,51722,51752,51716,51762
42,52,7,372,51762,360,388,51750,51778,51747,51777,51737,51793
42,52,8,403,51793,388,425,51778,51815,51778,51808,51762,51837
42,52,9,447,51837,425,459,51815,51849,51822,51852,51793,51861
42,52,10,471,51861,459,490,51849,51880,51846,51876,51837,51899
42,52,11,509,51899,490,520,51880,51910,51884,51914,51861,51920
42,52,12,530,51920,520,546,51910,51936,51905,51935,51899,51952
42,52,13,562,51952,546,578,51936,51968,51937,51967,51920,51983
42,52,14,593,51983,578,611,51968,52001,51968,51998,51952,52019
42,52,15,629,52019,611,642,52001,52032,52004,52034,51983,52046
42,52,16,656,52046,642,670,52032,52060,52031,52061,52019,52075
42,52,17,685,52075,670,699,52060,52089,52060,52090,52046,52103
42,52,18,713,52103,699,740,52089,52130,52088,52118,52075,52156
42,52,19,766,52156,740,930,52130,52320,52141,52171,52103,
42,53,1,269,56459,0,298,56190,56488,56444,56474,,56516
42,53,2,326,56516,298,336,56488,56526,56501,56531,56459,56536
42,53,3,346,56536,336,360,56526,56550,56521,56551,56516,56564
42,53,4,374,56564,360,388,56550,56578,56549,56579,56536,56591
42,53,5,401,56591,388,407,56578,56597,56576,56606,56564,56603
42,53,6,413,56603,407,428,56597,56618,56588,56618,56591,56633
42,53,7,443,56633,428,456,56618,56646,56618,56648,56603,56660
42,53,8,470,56660,456,484,56646,56674,56645,56675,56633,56687
42,53,9,497,56687,484,516,56674,56706,56672,56702,56660,56725
42,53,10,535,56725,516,546,56706,56736,56710,56740,56687,56748
42,53,11,558,56748,546,569,56736,56759,56733,56763,56725,56770
42,53,12,580,56770,569,593,56759,56783,56755,56785,56748,56796
42,53,13,606,56796,593,618,56783,56808,56781,56811,56770,56819
42,53,14,629,56819,618,635,56808,56825,56804,56834,56796,56831
42,53,15,641,56831,635,653,56825,56843,56816,56846,56819,56855
42,53,16,665,56855,653,750,56843,56940,56840,56870,56831,
42,54,1,36,57396,0,63,57360,57423,57381,57411,,57450
42,54,2,90,57450,63,97,57423,57457,57435,57465,57396,57464
42,54,3,104,57464,97,119,57457,57479,57449,57479,57450,57494
42,54,4,134,57494,119,152,57479,57512,57479,57509,57464,57530
42,54,5,170,57530,152,181,57512,57541,57515,57545,57494,57552
42,54,6,192,57552,181,205,57541,57565,57537,57567,57530,57578
42,54,7,218,57578,205,238,57565,57598,57563,57593,57552,57618
42,54,8,258,57618,238,272,57598,57632,57603,57633,57578,57647
42,54,9,287,57647,272,293,57632,57653,57632,57662,57618,57659
42,54,10,299,57659,293,450,57653,57810,57644,57674,57647,
42,56,1,17,58397,0,150,58380,58530,58382,58412,,
42,57,1,118,59188,0,147,59070,59217,59173,59203,,59246
42,57,2,176,59246,147,184,59217,59254,59231,59261,59188,59262
42,57,3,192,59262,184,208,59254,59278,59247,59277,59246,59293
42,57,4,223,59293,208,240,59278,59310,59278,59308,59262,59328
42,57,5,258,59328,240,272,59310,59342,59313,59343,59293,59356
42,57,6,286,59356,272,302,59342,59372,59341,59371,59328,59388
42,57,7,318,59388,302,420,59372,59490,59373,59403,59356,
42,58,1,76,59956,0,111,59880,59991,59941,59971,,60026
42,58,2,146,60026,111,153,59991,60033,60011,60041,59956,60040
42,58,3,160,60040,153,172,60033,60052,60025,60055,60026,60064
42,58,4,184,60064,172,202,60052,60082,60049,60079,60040,60100
42,58,5,220,60100,202,236,60082,60116,60085,60115,60064,60133
42,58,6,253,60133,236,261,60116,60141,60118,60148,60100,60149
42,58,7,269,60149,261,282,60141,60162,60134,60164,60133,60175
42,58,8,295,60175,282,313,60162,60193,60160,60190,60149,60211
42,58,9,331,60211,313,345,60193,60225,60196,60226,60175,60239
42,58,10,359,60239,345,376,60225,60256,60224,60254,60211,60272
42,58,11,392,60272,376,510,60256,60390,60257,60287,60239,
42,60,1,155,61445,0,182,61290,61472,61430,61460,,61498
42,60,2,208,61498,182,219,61472,61509,61483,61513,61445,61520
42,60,3,230,61520,219,244,61509,61534,61505,61535,61498,61548
42,60,4,258,61548,244,274,61534,61564,61533,61563,61520,61580
42,60,5,290,61580,274,510,61564,61800,61565,61595,61548,
42,61,1,119,62249,0,147,62130,62277,62234,62264,,62305
42,61,2,175,62305,147,187,62277,62317,62290,62320,62249,62329
42,61,3,199,62329,187,212,62317,62342,62314,62344,62305,62356
42,61,4,226,62356,212,249,62342,62379,62341,62371,62329,62402
42,61,5,272,62402,249,285,62379,62415,62387,62417,62356,62428
42,61,6,298,62428,285,308,62415,62438,62413,62443,62402,62448
42,61,7,318,62448,308,331,62438,62461,62433,62463,62428,62474
42,61,8,344,62474,331,350,62461,62480,62459,62489,62448,62485
42,61,9,355,62485,350,360,62480,62490,62470,62500,62474,62496
42,61,10,366,62496,360,378,62490,62508,62481,62511,62485,62519
42,61,11,389,62519,378,402,62508,62532,62504,62534,62496,62545
42,61,12,415,62545,402,570,62532,62700,62530,62560,62519,
42,62,1,116,63266,0,144,63150,63294,63251,63281,,63323
42,62,2,173,63323,144,188,63294,63338,63308,63338,63266,63353
42,62,3,203,63353,188,300,63338,63450,63338,63368,63323,
42,63,1,173,63773,0,200,63600,63800,63758,63788,,63828
42,63,2,228,63828,200,240,63800,63840,63813,63843,63773,63851
42,63,3,251,63851,240,264,63840,63864,63836,63866,63828,63878
42,63,4,278,63878,264,295,63864,63895,63863,63893,63851,63912
42,63,5,312,63912,295,390,63895,63990,63897,63927,63878,
42,64,1,165,64575,0,194,64410,64604,64560,64590,,64634
42,64,2,224,64634,194,232,64604,64642,64619,64649,64575,64651
42,64,3,241,64651,232,254,64642,64664,64636,64666,64634,64677
42,64,4,267,64677,254,360,64664,64770,64662,64692,64651,
42,65,1,3,65223,0,300,65220,65520,65220,65238,,
42,66,1,26,65786,0,39,65760,65799,65771,65801,,65812
42,66,2,52,65812,39,66,65799,65826,65797,65827,65786,65840
42,66,3,80,65840,66,94,65826,65854,65825,65855,65812,65867
42,66,4,107,65867,94,112,65854,65872,65852,65882,65840,65876
42,66,5,116,65876,112,133,65872,65893,65861,65891,65867,65910
42,66,6,150,65910,133,156,65893,65916,65895,65925,65876,65923
42,66,7,163,65923,156,174,65916,65934,65908,65938,65910,65945
42,66,8,185,65945,174,192,65934,65952,65930,65960,65923,65958
42,66,9,198,65958,192,208,65952,65968,65943,65973,65945,65977
42,66,10,217,65977,208,230,65968,65990,65962,65992,65958,66004
42,66,11,244,66004,230,260,65990,66020,65989,66019,65977,66035
42,66,12,275,66035,260,282,66020,66042,66020,66050,66004,66049
42,66,13,289,66049,282,303,66042,66063,66034,66064,66035,66077
42,66,14,317,66077,303,336,66063,66096,66062,66092,66049,66115
42,66,15,355,66115,336,370,66096,66130,66100,66130,66077,66144
42,66,16,384,66144,370,394,66130,66154,66129,66159,66115,66165
42,66,17,405,66165,394,418,66154,66178,66150,66180,66144,66192
42,66,18,432,66192,418,540,66178,66300,66177,66207,66165,
42,67,1,15,66735,0,46,66720,66766,66720,66750,,66796
42,67,2,76,66796,46,83,66766,66803,66781,66811,66735,66810
42,67,3,90,66810,83,108,66803,66828,66795,66825,66796,66846
42,67,4,126,66846,108,134,66828,66854,66831,66861,66810,66863
42,67,5,143,66863,134,157,66854,66877,66848,66878,66846,66891
42,67,6,171,66891,157,186,66877,66906,66876,66906,66863,66922
42,67,7,202,66922,186,212,66906,66932,66907,66937,66891,66943
42,67,8,223,66943,212,237,66932,66957,66928,66958,66922,66971
42,67,9,251,66971,237,263,66957,66983,66956,66986,66943,66995
42,67,10,275,66995,263,360,66983,67080,66980,67010,66971,
42,68,1,244,67894,0,272,67650,67922,67879,67909,,67950
42,68,2,300,67950,272,312,67922,67962,67935,67965,67894,67975
42,68,3,325,67975,312,334,67962,67984,67960,67990,67950,67993
42,68,4,343,67993,334,358,67984,68008,67978,68008,67975,68022
42,68,5,372,68022,358,510,68008,68160,68007,68037,67993,
42,69,1,336,70176,0,350,69840,70190,70161,70191,,70204
42,69,2,364,70204,350,380,70190,70220,70189,70219,70176,70237
42,69,3,397,70237,380,409,70220,70249,70222,70252,70204,70261
42,69,4,421,70261,409,436,70249,70276,70246,70276,70237,70291
42,69,5,451,70291,436,464,70276,70304,70276,70306,70261,70318
42,69,6,478,70318,464,510,70304,70350,70303,70333,70291,70381
42,69,7,541,70381,510,630,70350,70470,70366,70396,70318,
42,70,1,11,71441,0,38,71430,71468,71430,71456,,71495
42,70,2,65,71495,38,74,71468,71504,71480,71510,71441,71512
42,70,3,82,71512,74,94,71504,71524,71497,71527,71495,71537
42,70,4,107,71537,94,123,71524,71553,71522,71552,71512,71569
42,70,5,139,71569,123,151,71553,71581,71554,71584,71537,71593
42,70,6,163,71593,151,176,71581,71606,71578,71608,71569,71618
42,70,7,188,71618,176,202,71606,71632,71603,71633,71593,71647
42,70,8,217,71647,202,230,71632,71660,71632,71662,71618,71672
42,70,9,242,71672,230,250,71660,71680,71657,71687,71647,71687
42,70,10,257,71687,250,272,71680,71702,71672,71702,71672,71716
42,70,11,286,71716,272,302,71702,71732,71701,71731,71687,71747
42,70,12,317,71747,302,332,71732,71762,71732,71762,71716,71778
42,70,13,348,71778,332,360,71762,71790,71763,71793,71747,71802
42,70,14,372,71802,360,385,71790,71815,71787,71817,71778,71828
42,70,15,398,71828,385,414,71815,71844,71813,71843,71802,71860
42,70,16,430,71860,414,444,71844,71874,71845,71875,71828,71888
42,70,17,458,71888,444,486,71874,71916,71873,71903,71860,71945
42,70,18,515,71945,486,532,71916,71962,71930,71960,71888,71979
42,70,19,549,71979,532,660,71962,72090,71964,71994,71945,
42,72,1,138,72918,0,168,72780,72948,72903,72933,,72979
42,72,2,199,72979,168,208,72948,72988,72964,72994,72918,72997
42,72,3,217,72997,208,228,72988,73008,72982,73012,72979,73019
42,72,4,239,73019,228,249,73008,73029,73004,73034,72997,73039
42,72,5,259,73039,249,502,73029,73282,73024,73054,73019,73525
42,72,6,745,73525,502,774,73282,73554,73510,73540,73039,73584
42,72,7,804,73584,774,814,73554,73594,73569,73599,73525,73603
42,72,8,823,73603,814,838,73594,73618,73588,73618,73584,73633
42,72,9,853,73633,838,867,73618,73647,73618,73648,73603,73661
42,72,10,881,73661,867,894,73647,73674,73646,73676,73633,73687
42,72,11,907,73687,894,937,73674,73717,73672,73702,73661,73747
42,72,12,967,73747,937,982,73717,73762,73732,73762,73687,73777
42,72,13,997,73777,982,1012,73762,73792,73762,73792,73747,73806
42,72,14,1026,73806,1012,1050,73792,73830,73791,73821,73777,73853
42,72,15,1073,73853,1050,1080,73830,73860,73838,73868,73806,73868
42,72,16,1088,73868,1080,1451,73860,74231,73853,73883,73853,74594
42,72,17,1814,74594,1451,1844,74231,74624,74579,74609,73868,74654
42,72,18,1874,74654,1844,1886,74624,74666,74639,74669,74594,74678
42,72,19,1898,74678,1886,1914,74666,74694,74663,74693,74654,74709
42,72,20,1929,74709,1914,1946,74694,74726,74694,74724,74678,74742
42,72,21,1962,74742,1946,1972,74726,74752,74727,74757,74709,74761
42,72,22,1981,74761,1972,1992,74752,74772,74746,74776,74742,74783
42,72,23,2003,74783,1992,2018,74772,74798,74768,74798,74761,74812
42,72,24,2032,74812,2018,2057,74798,74837,74797,74827,74783,74862
42,72,25,2082,74862,2057,2250,74837,75030,74847,74877,74812,
42,73,1,7,76027,0,36,76020,76056,76020,76042,,76086
42,73,2,66,76086,36,76,76056,76096,76071,76101,76027,76107
42,73,3,87,76107,76,102,76096,76122,76092,76122,76086,76137
42,73,4,117,76137,102,130,76122,76150,76122,76152,76107,76164
42,73,5,144,76164,130,172,76150,76192,76149,76179,76137,76220
42,73,6,200,76220,172,226,76192,76246,76205,76235,76164,76271
42,73,7,251,76271,226,258,76246,76278,76256,76286,76220,76286
42,73,8,266,76286,258,280,76278,76300,76271,76301,76271,76313
42,73,9,293,76313,280,300,76300,76320,76298,76328,76286,76328
42,73,10,308,76328,300,318,76320,76338,76313,76343,76313,76349
42,73,11,329,76349,318,342,76338,76362,76334,76364,76328,76374
42,73,12,354,76374,342,370,76362,76390,76359,76389,76349,76406
42,73,13,386,76406,370,395,76390,76415,76391,76421,76374,76424
42,73,14,404,76424,395,420,76415,76440,76409,76439,76406,76457
42,73,15,437,76457,420,450,76440,76470,76442,76472,76424,76484
42,73,16,464,76484,450,478,76470,76498,76469,76499,76457,76512
42,73,17,492,76512,478,570,76498,76590,76497,76527,76484,
42,75,1,178,77548,0,205,77370,77575,77533,77563,,77602
42,75,2,232,77602,205,244,77575,77614,77587,77617,77548,77626
42,75,3,256,77626,244,272,77614,77642,77611,77641,77602,77657
42,75,4,287,77657,272,302,77642,77672,77642,77672,77626,77688
42,75,5,318,77688,302,348,77672,77718,77673,77703,77657,77747
42,75,6,377,77747,348,388,77718,77758,77732,77762,77688,77768
42,75,7,398,77768,388,414,77758,77784,77753,77783,77747,77799
42,75,8,429,77799,414,444,77784,77814,77784,77814,77768,77829
42,75,9,459,77829,444,490,77814,77860,77814,77844,77799,77891
42,75,10,521,77891,490,534,77860,77904,77876,77906,77829,77918
42,75,11,548,77918,534,568,77904,77938,77903,77933,77891,77957
42,75,12,587,77957,568,720,77938,78090,77942,77972,77918,
42,76,1,214,78694,0,224,78480,78704,78679,78709,,78714
